"
"
Start,Wed Jan 17 11:27:36 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431999207,-12.7622919083,-0.0385,0.7930,154.24,3333.4131,-871.5871,0.36,-0.01,"*62
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431961060,-12.7622900009,-0.0385,0.7929,154.25,3333.6030,-871.9352,0.36,-0.01,"*61
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431922913,-12.7622871399,-0.0384,0.7928,154.26,3333.7930,-872.2834,0.36,-0.01,"*6E
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431884766,-12.7622842789,-0.0384,0.7927,154.27,3333.9829,-872.6315,0.36,-0.01,"*6F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431846619,-12.7622814178,-0.0384,0.7926,154.28,3334.1729,-872.9797,0.36,-0.01,"*6C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431846619,-12.7622795105,-0.0384,0.7925,154.29,3334.3625,-873.3278,0.36,-0.01,"*62
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6431808472,-12.7622766495,-0.0384,0.7923,154.30,3334.5525,-873.6760,0.36,-0.01,"*65
"
"
"
Start,Wed Jan 17 20:59:38 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430740356,-12.7621860504,-0.0383,0.7886,154.62,3341.0098,-885.5129,0.36,-0.00,"*6F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430702209,-12.7621831894,-0.0382,0.7885,154.63,3341.1941,-885.8610,0.36,-0.00,"*6D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430664063,-12.7621812820,-0.0382,0.7884,154.64,3341.3767,-886.2092,0.36,-0.00,"*67
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430625916,-12.7621784210,-0.0382,0.7883,154.65,3341.5593,-886.5573,0.36,-0.00,"*64
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430587769,-12.7621755600,-0.0382,0.7881,154.66,3341.7419,-886.9055,0.36,-0.00,"*6D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6430587769,-12.7621736526,-0.0382,0.7880,154.67,3341.9246,-887.2536,0.36,-0.00,"*67
"
"
"
Start,Wed Jan 17 21:00:14 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428413391,-12.7619972229,-0.0379,0.7805,155.32,3354.5232,-911.2238,0.36,-0.00,"*68
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428375244,-12.7619943619,-0.0379,0.7804,155.33,3354.7058,-911.5701,0.36,-0.00,"*67
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428337097,-12.7619924545,-0.0379,0.7803,155.34,3354.8884,-911.9164,0.36,-0.00,"*69
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428298950,-12.7619895935,-0.0379,0.7802,155.35,3355.0710,-912.2627,0.36,-0.00,"*6C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428260803,-12.7619867325,-0.0379,0.7801,155.36,3355.2537,-912.6090,0.36,-0.00,"*61
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6428260803,-12.7619838715,-0.0379,0.7800,155.37,3355.4363,-912.9553,0.36,-0.00,"*68
"
"
"
Start,Wed Jan 17 21:01:55 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6422119141,-12.7615127563,-0.0369,0.7593,157.18,3389.1677,-980.5209,0.36,-0.00,"*6A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6422080994,-12.7615098953,-0.0369,0.7592,157.19,3389.3284,-980.8635,0.36,-0.00,"*6D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6422042847,-12.7615079880,-0.0369,0.7591,157.20,3389.4890,-981.2061,0.36,-0.00,"*61
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6422042847,-12.7615060806,-0.0369,0.7590,157.21,3389.6497,-981.5487,0.36,-0.00,"*65
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6422004700,-12.7615032196,-0.0369,0.7589,157.22,3389.8103,-981.8914,0.36,-0.00,"*6B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6421966553,-12.7615013123,-0.0369,0.7588,157.23,3389.9709,-982.2339,0.36,-0.00,"*6D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6421928406,-12.7614994049,-0.0369,0.7587,157.24,3390.1316,-982.5766,0.36,-0.00,"*67
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6421890259,-12.7614965439,-0.0369,0.7586,157.25,3390.2922,-982.9192,0.36,-0.00,"*6B
"
"
"
Start,Wed Jan 17 21:04:01 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414375305,-12.7609682083,-0.0358,0.7341,159.45,3428.0903,-1066.2354,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414337158,-12.7609663010,-0.0358,0.7340,159.46,3428.2363,-1066.5725,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414299011,-12.7609643936,-0.0358,0.7339,159.47,3428.3823,-1066.9095,0.36,-0.00,"*5E
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414260864,-12.7609624863,-0.0358,0.7338,159.48,3428.5283,-1067.2467,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414222717,-12.7609596252,-0.0358,0.7337,159.49,3428.6743,-1067.5837,0.36,-0.00,"*5C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414222717,-12.7609577179,-0.0358,0.7336,159.50,3428.8203,-1067.9209,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414184570,-12.7609558105,-0.0358,0.7335,159.51,3428.9663,-1068.2579,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414146423,-12.7609539032,-0.0358,0.7334,159.51,3429.1123,-1068.5951,0.36,-0.00,"*5A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6414108276,-12.7609519958,-0.0357,0.7333,159.52,3429.2583,-1068.9323,0.36,-0.00,"*54
"
"
"
Start,Wed Jan 17 21:17:38 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367378235,-12.7587804794,-0.0297,0.6002,172.64,3584.5300,-1584.8662,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367340088,-12.7587795258,-0.0297,0.6001,172.64,3584.5808,-1585.1628,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367340088,-12.7587785721,-0.0297,0.6000,172.65,3584.6316,-1585.4596,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367301941,-12.7587776184,-0.0297,0.6000,172.66,3584.6826,-1585.7562,0.36,-0.00,"*5E
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367263794,-12.7587776184,-0.0297,0.5999,172.66,3584.7334,-1586.0530,0.36,-0.00,"*5D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367263794,-12.7587766647,-0.0297,0.5998,172.67,3584.7842,-1586.3496,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6367225647,-12.7587757111,-0.0297,0.5998,172.68,3584.8350,-1586.6462,0.36,-0.00,"*5D
"
"
"
Start,Wed Jan 17 21:23:43 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6348495483,-12.7583894730,-0.0275,0.5537,177.79,3612.4758,-1793.3209,0.36,-0.00,"*52
"
"
"
Start,Wed Jan 17 21:24:11 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6347122192,-12.7583723068,-0.0274,0.5504,178.16,3613.6621,-1808.4281,0.36,-0.00,"*59
"
"
"
Start,Wed Jan 17 21:24:53 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6344985962,-12.7583465576,-0.0271,0.5454,178.74,3615.5171,-1831.9810,0.36,-0.00,"*54
"
"
"
Start,Wed Jan 17 21:25:13 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6344032288,-12.7583351135,-0.0270,0.5431,179.01,3616.3584,-1842.5502,0.36,-0.00,"*51
"
"
"
Start,Wed Jan 17 21:25:48 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6342315674,-12.7583198547,-0.0268,0.5391,179.47,3617.4243,-1861.5203,0.36,-0.00,"*5B
"
"
"
Start,Wed Jan 17 21:26:28 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340408325,-12.7583045959,-0.0266,0.5346,180.00,3618.5503,-1882.6725,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340370178,-12.7583036423,-0.0266,0.5345,180.00,3618.5645,-1882.9398,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340370178,-12.7583036423,-0.0266,0.5344,180.01,3618.5789,-1883.2072,0.36,-0.00,"*57
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340332031,-12.7583036423,-0.0266,0.5344,180.01,3618.5930,-1883.4745,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340293884,-12.7583036423,-0.0266,0.5343,180.02,3618.6072,-1883.7418,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340293884,-12.7583036423,-0.0266,0.5343,180.03,3618.6216,-1884.0092,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340255737,-12.7583026886,-0.0266,0.5342,180.03,3618.6357,-1884.2765,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340255737,-12.7583026886,-0.0266,0.5342,180.04,3618.6501,-1884.5438,0.36,-0.00,"*56
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340217590,-12.7583026886,-0.0266,0.5341,180.05,3618.6643,-1884.8112,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340179443,-12.7583026886,-0.0266,0.5340,180.05,3618.6785,-1885.0785,0.36,-0.00,"*57
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340179443,-12.7583026886,-0.0266,0.5340,180.06,3618.6929,-1885.3458,0.36,-0.00,"*5C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340141296,-12.7583017349,-0.0266,0.5339,180.07,3618.7070,-1885.6132,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340103149,-12.7583017349,-0.0266,0.5339,180.07,3618.7212,-1885.8805,0.36,-0.00,"*56
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340103149,-12.7583017349,-0.0266,0.5338,180.08,3618.7356,-1886.1478,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340065002,-12.7583017349,-0.0266,0.5338,180.09,3618.7498,-1886.4152,0.36,-0.00,"*56
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340026855,-12.7583017349,-0.0266,0.5337,180.09,3618.7642,-1886.6825,0.36,-0.00,"*5A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6340026855,-12.7583007813,-0.0266,0.5336,180.10,3618.7783,-1886.9498,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339988708,-12.7583007813,-0.0266,0.5336,180.11,3618.7925,-1887.2172,0.36,-0.00,"*53
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339988708,-12.7583007813,-0.0266,0.5335,180.11,3618.8069,-1887.4845,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339950562,-12.7583007813,-0.0266,0.5335,180.12,3618.8210,-1887.7518,0.36,-0.00,"*57
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339912415,-12.7582998276,-0.0266,0.5334,180.13,3618.8354,-1888.0192,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339912415,-12.7582998276,-0.0266,0.5334,180.13,3618.8496,-1888.2865,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339874268,-12.7582998276,-0.0266,0.5333,180.14,3618.8638,-1888.5538,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339836121,-12.7582998276,-0.0266,0.5333,180.15,3618.8782,-1888.8212,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6339836121,-12.7582998276,-0.0266,0.5332,180.15,3618.8923,-1889.0885,0.36,-0.00,"*59
"
"
"
Start,Wed Jan 17 21:27:25 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337661743,-12.7582845688,-0.0263,0.5281,180.74,3619.9766,-1912.9740,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337623596,-12.7582845688,-0.0263,0.5281,180.75,3619.9834,-1913.2377,0.36,-0.00,"*5A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337623596,-12.7582836151,-0.0263,0.5280,180.76,3619.9905,-1913.5013,0.36,-0.00,"*5A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337585449,-12.7582836151,-0.0263,0.5280,180.76,3619.9973,-1913.7649,0.36,-0.00,"*5C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337585449,-12.7582836151,-0.0263,0.5279,180.77,3620.0044,-1914.0286,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337547302,-12.7582836151,-0.0263,0.5279,180.77,3620.0112,-1914.2922,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337509155,-12.7582836151,-0.0263,0.5278,180.78,3620.0181,-1914.5559,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337509155,-12.7582836151,-0.0263,0.5277,180.79,3620.0251,-1914.8196,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337471008,-12.7582836151,-0.0263,0.5277,180.79,3620.0320,-1915.0833,0.36,-0.00,"*5D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337432861,-12.7582836151,-0.0263,0.5276,180.80,3620.0391,-1915.3469,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337432861,-12.7582836151,-0.0263,0.5276,180.81,3620.0459,-1915.6106,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337394714,-12.7582836151,-0.0263,0.5275,180.81,3620.0527,-1915.8743,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337356567,-12.7582826614,-0.0263,0.5275,180.82,3620.0598,-1916.1379,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337356567,-12.7582826614,-0.0263,0.5274,180.83,3620.0667,-1916.4016,0.36,-0.00,"*5C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337318420,-12.7582826614,-0.0263,0.5273,180.83,3620.0737,-1916.6653,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337318420,-12.7582826614,-0.0263,0.5273,180.84,3620.0806,-1916.9290,0.36,-0.00,"*5C
"
"
"
Start,Wed Jan 17 21:27:36 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337127686,-12.7582817078,-0.0263,0.5269,180.89,3620.1292,-1918.7747,0.36,-0.00,"*5D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337127686,-12.7582817078,-0.0263,0.5268,180.89,3620.1360,-1919.0383,0.36,-0.00,"*5A
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337089539,-12.7582817078,-0.0263,0.5268,180.90,3620.1431,-1919.3019,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337051392,-12.7582817078,-0.0263,0.5267,180.91,3620.1499,-1919.5656,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337051392,-12.7582817078,-0.0263,0.5267,180.91,3620.1570,-1919.8292,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6337013245,-12.7582817078,-0.0263,0.5266,180.92,3620.1638,-1920.0929,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336975098,-12.7582817078,-0.0263,0.5266,180.92,3620.1707,-1920.3566,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336975098,-12.7582817078,-0.0263,0.5265,180.93,3620.1777,-1920.6202,0.36,-0.00,"*5D
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336936951,-12.7582817078,-0.0263,0.5265,180.94,3620.1846,-1920.8839,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336936951,-12.7582817078,-0.0263,0.5264,180.94,3620.1917,-1921.1476,0.36,-0.00,"*5B
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336898804,-12.7582807541,-0.0263,0.5263,180.95,3620.1985,-1921.4113,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336860657,-12.7582807541,-0.0263,0.5263,180.96,3620.2053,-1921.6749,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336860657,-12.7582807541,-0.0263,0.5262,180.96,3620.2124,-1921.9386,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336822510,-12.7582807541,-0.0263,0.5262,180.97,3620.2192,-1922.2023,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336784363,-12.7582807541,-0.0263,0.5261,180.98,3620.2263,-1922.4659,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336784363,-12.7582807541,-0.0263,0.5261,180.98,3620.2332,-1922.7296,0.36,-0.00,"*53
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336746216,-12.7582807541,-0.0263,0.5260,180.99,3620.2400,-1922.9933,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6336746216,-12.7582807541,-0.0262,0.5260,181.00,3620.2471,-1923.2570,0.36,-0.00,"*55
"
"
"
Start,Wed Jan 17 21:28:28 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334609985,-12.7582721710,-0.0260,0.5211,181.57,3620.8645,-1946.5793,0.36,-0.00,"*53
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334609985,-12.7582721710,-0.0260,0.5210,181.58,3620.8716,-1946.8394,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334571838,-12.7582712173,-0.0260,0.5210,181.58,3620.8784,-1947.0994,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334533691,-12.7582712173,-0.0260,0.5209,181.59,3620.8853,-1947.3594,0.36,-0.00,"*5C
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334533691,-12.7582712173,-0.0260,0.5209,181.60,3620.8923,-1947.6194,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334495544,-12.7582712173,-0.0260,0.5208,181.60,3620.8992,-1947.8794,0.36,-0.00,"*54
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334495544,-12.7582712173,-0.0260,0.5208,181.61,3620.9063,-1948.1394,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334457397,-12.7582712173,-0.0260,0.5207,181.62,3620.9131,-1948.3994,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334419250,-12.7582712173,-0.0260,0.5207,181.62,3620.9202,-1948.6594,0.36,-0.00,"*5F
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334419250,-12.7582712173,-0.0260,0.5206,181.63,3620.9270,-1948.9194,0.36,-0.00,"*51
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334381104,-12.7582712173,-0.0260,0.5205,181.64,3620.9338,-1949.1792,0.36,-0.00,"*55
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334342957,-12.7582712173,-0.0260,0.5205,181.64,3620.9409,-1949.4392,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334342957,-12.7582702637,-0.0260,0.5204,181.65,3620.9478,-1949.6992,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334304810,-12.7582702637,-0.0260,0.5204,181.65,3620.9548,-1949.9592,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334304810,-12.7582702637,-0.0260,0.5203,181.66,3620.9617,-1950.2192,0.36,-0.00,"*53
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6334266663,-12.7582702637,-0.0260,0.5203,181.67,3620.9688,-1950.4792,0.36,-0.00,"*5B
"
"
"
Start,Wed Jan 17 21:28:53 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333465576,-12.7582674026,-0.0259,0.5185,181.89,3621.2046,-1959.3192,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333427429,-12.7582674026,-0.0259,0.5184,181.89,3621.2117,-1959.5792,0.36,-0.00,"*50
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333427429,-12.7582674026,-0.0259,0.5184,181.90,3621.2185,-1959.8391,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333389282,-12.7582664490,-0.0259,0.5183,181.91,3621.2253,-1960.0991,0.36,-0.00,"*53
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333351135,-12.7582664490,-0.0259,0.5183,181.91,3621.2324,-1960.3591,0.36,-0.00,"*57
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333351135,-12.7582664490,-0.0259,0.5182,181.92,3621.2393,-1960.6191,0.36,-0.00,"*58
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333312988,-12.7582664490,-0.0259,0.5182,181.92,3621.2463,-1960.8792,0.36,-0.00,"*52
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333312988,-12.7582664490,-0.0259,0.5181,181.93,3621.2532,-1961.1392,0.36,-0.00,"*59
"
$AAPCU,0.0,0.0,0.0,0.0,0.0,0.0,49.6333274841,-12.7582664490,-0.0259,0.5181,181.94,3621.2603,-1961.3992,0.36,-0.00,"*52
"
